doc_id,chunk_id,sentence_text,a_raw_text,a_class,d_surface,d_class,i_phrase_text,c_texts,b_text,o_local_present,o_local_text,statement_type_candidate,iad_rule_type_primary,iad_rule_type_hits,iad_rule_type_n_hits,iad_boundary,iad_position,iad_choice,iad_information,iad_scope,iad_aggregation,iad_payoff,is_education_relevant,is_education_in_title,manual_primary_rule_type,manual_secondary_rule_types,manual_is_unclear,manual_notes,manual_confidence,manual_reviewer
e320879b4f7a304e,430836,"On the issue of need for defining or harmonising terms such as Trustworthy AI, Responsible AI, Explainable AI etc, some stakeholders submitted that standardisation of such terms may not lead to any beneficial output as these are largely academic definitions.",,implicit,may,prohibition,lead,,,True,"On the issue of need for defining or harmonising terms such as Trustworthy AI, Responsible AI, Explainable AI etc, some stakeholders submitted that standardisation of such terms may not lead to any beneficial output as these are largely academic definitions.",rule_candidate,choice,choice,1,0,0,1,0,0,0,0,0,0,,,,,,
e320879b4f7a304e,430968,"Fairness: AI systems should be inclusive and accessible and should not involve or result in unfair discrimination against individuals, communities or groups.",AI systems,explicit,should,obligation,be|involve|result,,AI systems,True,"Fairness: AI systems should be inclusive and accessible and should not involve or result in unfair discrimination against individuals, communities or groups.",rule_candidate,choice,choice,1,0,0,1,0,0,0,0,0,0,,,,,,
e320879b4f7a304e,431092,The data that AI systems use as input can have built-in biases.,The data that AI systems use as input,explicit,can,permission,built in biases,,data,True,"For example, data on creditworthiness can be influenced by factors such as race, gender, caste and income which can lead to unfair outcomes for some groups of people.",rule_candidate,scope,choice|scope,2,0,0,1,0,1,0,0,0,0,,,,,,
e320879b4f7a304e,431092,"For example, data on creditworthiness can be influenced by factors such as race, gender, caste and income which can lead to unfair outcomes for some groups of people.",data on creditworthiness,explicit,can,permission,influenced,For example,data,True,"For example, data on creditworthiness can be influenced by factors such as race, gender, caste and income which can lead to unfair outcomes for some groups of people.",rule_candidate,scope,choice|scope,2,0,0,1,0,1,0,0,0,0,,,,,,
e320879b4f7a304e,431323,"The policy relies on voluntary participation of the data providers, wh ich may result in incomplete data sharing.",wh ich,explicit,may,permission,result,in incomplete data sharing,data,True,"The policy relies on voluntary participation of the data providers, wh ich may result in incomplete data sharing.",rule_candidate,information,choice|information,2,0,0,1,1,0,0,0,0,0,,,,,,
e320879b4f7a304e,431450,"The deployment of 5G and beyond technologies is expected to enhance network speed, capacity and latency which can lead to increased adoption of AI applications across various sectors.",which,explicit,can,permission,lead,,,True,"The deployment of 5G and beyond technologies is expected to enhance network speed, capacity and latency which can lead to increased adoption of AI applications across various sectors.",rule_candidate,aggregation,aggregation|choice,2,0,0,1,0,0,1,0,0,0,,,,,,
e320879b4f7a304e,431559,"AI can help broadcasters analyze large amounts of data from various sources, such as soc ial media, ratings, surveys and feedback to understand the preferences and behaviors of their audiences.",AI,explicit,can,permission,help,,data,True,This has the potential to result in increased ratings as well as increased revenue for the broadcaster.,rule_candidate,choice,choice,1,0,0,1,0,0,0,0,0,0,,,,,,
e320879b4f7a304e,431937,"Also, the fine-tuning of foundational models can lead to high performance for downstream tasks.",the fine - tuning of foundational models,explicit,can,permission,lead,,models,True,"Also, the fine-tuning of foundational models can lead to high performance for downstream tasks.",rule_candidate,payoff,choice|payoff,2,0,0,1,0,0,0,1,0,0,,,,,,
e320879b4f7a304e,431938,"To accelerate adoption of AI in telecom sector, should industry train their AI models by fine -tuning or deriving from large foundational models?",industry,explicit,should,obligation,train their AI models|deriving,,AI models,True,"To accelerate adoption of AI in telecom sector, should industry train their AI models by fine -tuning or deriving from large foundational models?",rule_candidate,aggregation,aggregation|choice|payoff,3,0,0,1,0,0,1,1,0,0,,,,,,
e320879b4f7a304e,432017,"The stakeholder further suggested that any attempt to aggressively promote new privacy preserving architectures without having a comprehensive PDP regulation in place is likely to lead to significant harm to data principals and, therefore, the same should be avoided.",the same,explicit,should,obligation,avoided,,data,True,"The stakeholder further suggested that any attempt to aggressively promote new privacy preserving architectures without having a comprehensive PDP regulation in place is likely to lead to significant harm to data principals and, therefore, the same should be avoided.",rule_candidate,choice,choice,1,0,0,1,0,0,0,0,0,0,,,,,,
e37d3037a2bbcab8,433080,"AI software used in connection with trademark infringement cannot itself be held liable for an infringing act, as it is not a “person.”",AI software used in connection with trademark infringement,explicit,can,prohibition,held,,,True,"AI software used in connection with trademark infringement cannot itself be held liable for an infringing act, as it is not a “person.”",rule_candidate,payoff,choice|payoff,2,0,0,1,0,0,0,1,0,0,,,,,,
e37d3037a2bbcab8,433080,"But the people who create or employ AI software in commercial transactions are “persons,” and as such, they can be indirectly liable for infringement perpetuated through the use of AI software.",they,explicit,can,permission,be,,,True,"But the people who create or employ AI software in commercial transactions are “persons,” and as such, they can be indirectly liable for infringement perpetuated through the use of AI software.",rule_candidate,payoff,choice|payoff,2,0,0,1,0,0,0,1,0,0,,,,,,
e37d3037a2bbcab8,433255,"One comment er cautioned generally about text and data mining carve outs because “frameworks that provide too broad a carve out for un-permissioned and uncompensated uses, even where such use is of a commercial nature, may result in an eroding of rights accorded to rights holders that curate and own copyrighted works or compilations of copyrighted works.","frameworks that provide too broad a carve out for un - permissioned and uncompensated uses , even where such use is of a commercial nature ,",explicit,may,permission,result,in an eroding of rights accorded to rights holders that curate and own copyrighted works or compilations of copyrighted works,data,True,"One comment er cautioned generally about text and data mining carve outs because “frameworks that provide too broad a carve out for un-permissioned and uncompensated uses, even where such use is of a commercial nature, may result in an eroding of rights accorded to rights holders that curate and own copyrighted works or compilations of copyrighted works.",rule_candidate,choice,choice,1,0,0,1,0,0,0,0,0,0,,,,,,
e3da78c842ebfde7,433381,This will require that Malta maintains a fine balance between opposing factors including: •,Malta,explicit,require,obligation,maintains a fine balance between opposing factors including :,,,True,This will require that Malta maintains a fine balance between opposing factors including: •,rule_candidate,payoff,choice|payoff,2,0,0,1,0,0,0,1,0,0,,,,,,
e3ecaabddf6e321f,433770,manufa cturers or that manufacture rs contr ibute to the development of suc h a product should not in itself determi ne that the activity is of commercial nature.,manufa cturers or that manufacture rs contr ibute to the development of suc h a product,explicit,should,prohibition,in,,,True,"In addition, the mere presence of regular releases should not in itself lead to the conclusion that a product with digital elements is supplied in the course of a commercial activity .",rule_candidate,choice,choice,1,0,0,1,0,0,0,0,0,0,,,,,,
e3ecaabddf6e321f,433770,"In addition, the mere presence of regular releases should not in itself lead to the conclusion that a product with digital elements is supplied in the course of a commercial activity .",the mere presence of regular releases,explicit,should,prohibition,lead,In addition|in itself,,True,"In addition, the mere presence of regular releases should not in itself lead to the conclusion that a product with digital elements is supplied in the course of a commercial activity .",rule_candidate,choice,choice,1,0,0,1,0,0,0,0,0,0,,,,,,
e3ecaabddf6e321f,433858,That Directive sets out liability r ules f or defec tive products so that injured persons can claim compensation when a damage has been caused b y defe ctive products.,injured persons,explicit,can,permission,claim compensation,,,True,It establishes the pr inciple that the manuf acturer of a product is liable f or damage s caused b y a lac k of saf ety in their product ir respective of fault (str ict liability).,rule_candidate,payoff,choice|payoff,2,0,0,1,0,0,0,1,0,0,,,,,,
e3ecaabddf6e321f,433906,"Where applicable, if the manuf acturer under take s a conf or mity assessment inv olving a third par ty , a ch ange that might lead to a substantial modifi cation should be notified to the third par ty .","if the manuf acturer under take s a conf or mity assessment inv olving a third par ty ,",explicit,should,obligation,notified,if the manuf acturer under take s,assessment,True,"Where applicable, if the manuf acturer under take s a conf or mity assessment inv olving a third par ty , a ch ange that might lead to a substantial modifi cation should be notified to the third par ty .",rule_candidate,information,choice|information,2,0,0,1,1,0,0,0,0,0,,,,,,
e3ecaabddf6e321f,433911,"In par ticular , vulnerabilities in products with digital elements that have a cybersecur ity-related functionality , suc h as boot managers, can lead to a propaga tion of secur ity issues EN OJ L, 20.11.2024 10/81 ELI: http://data.europa.eu/eli/reg/2024/2847/oj ( 19 )","In par ticular , vulnerabilities in products with digital elements that have a cybersecur ity - related functionality , suc h as boot managers ,",explicit,can,permission,lead,,data,True,"In par ticular , vulnerabilities in products with digital elements that have a cybersecur ity-related functionality , suc h as boot managers, can lead to a propaga tion of secur ity issues EN OJ L, 20.11.2024 10/81 ELI: http://data.europa.eu/eli/reg/2024/2847/oj ( 19 )",rule_candidate,choice,choice,1,0,0,1,0,0,0,0,0,0,,,,,,
e3ecaabddf6e321f,433940,"A new catego r y of cr itical products with digital elements can be added to those cate gor ies if there is a cr itical dependency on them by essential entities as referred to in Ar ticle 3(1) of Directive (EU) 2022/2555 or , if affect ed by incidents or when containing exploited vulnerabilities, this could lead to disr up tions of cr itical supply chains.",A new catego r y of cr itical products with digital elements,explicit,can,permission,added,"if there is a cr itical dependency on them by essential entities as referred to in Ar ticle 3(1 ) of Directive ( EU ) 2022/2555 or ,|if affect ed by incidents or when containing exploited vulnerabilities",,True,"A new catego r y of cr itical products with digital elements can be added to those cate gor ies if there is a cr itical dependency on them by essential entities as referred to in Ar ticle 3(1) of Directive (EU) 2022/2555 or , if affect ed by incidents or when containing exploited vulnerabilities, this could lead to disr up tions of cr itical supply chains.",rule_candidate,choice,choice,1,0,0,1,0,0,0,0,0,0,,,,,,
e3ecaabddf6e321f,433956,"As regard s the conf or mity assessment procedures relating to the essential cybersecur ity requirements f or a product with digital elements that f alls within the scope of this Regulation and that is classif ied as a high-r isk AI syste m, Ar ticle 43 of Regulation (EU) 2024/1689 should apply as a r ule inst ead of the relevant provisions of this Regulation.","the conf or mity assessment procedures relating to the essential cybersecur ity requirements f or a product with digital elements that f alls within the scope of this Regulation and that is classif ied as a high - r isk AI syste m , Ar ticle 43 of Regulation ( EU ) 2024/1689",explicit,should,obligation,apply,,assessment,True,"However , that r ule should not result in a reduction of the necessar y level of assurance f or imp or tant or cr itical products with digital elements as refe r red to in this Regulation.",rule_candidate,information,choice|information,2,0,0,1,1,0,0,0,0,0,,,,,,
e3ecaabddf6e321f,433956,"However , that r ule should not result in a reduction of the necessar y level of assurance f or imp or tant or cr itical products with digital elements as refe r red to in this Regulation.",r ule,explicit,should,prohibition,result,in a reduction of the necessar y level of assurance f or imp or tant or cr itical products with digital elements as refe r red to in this Regulation,,True,"However , that r ule should not result in a reduction of the necessar y level of assurance f or imp or tant or cr itical products with digital elements as refe r red to in this Regulation.",rule_candidate,choice,choice,1,0,0,1,0,0,0,0,0,0,,,,,,
e3ecaabddf6e321f,434047,"Fur ther more, in par ticularly excep tional circumstances, ENISA should not receive all the details of a notific ation of an actively exploit ed vulnerability in a simultaneous manner .",ENISA,explicit,should,prohibition,receive all the details of a notific ation of an actively exploit ed vulnerability in a simultaneous manner,,,True,"This would be the case when the manufa cturer mark s in its notification that the notif ied vulnerability has been actively exploited b y a malicious actor and that, according to the inf or mation available, it has been exploit ed in no other Member State than the one of the CSIR T designated as coordinat or to which the manufacturer has notified the vulnerability , when any immediate fur ther dissemination of the notif ied vulnerability w ould like ly result in the supply of inf or mation the disclosure of which w ould be contrar y t o the essential interests of that Member State, or when the notified vulnerability poses an imminent high cybersecur ity r isk st emming from the fur ther dissemination.",rule_candidate,boundary,boundary|choice|information,3,1,0,1,1,0,0,0,0,0,,,,,,
e3ecaabddf6e321f,434238,"The Commission should be able t o inte r vene in such emerg ency situations only f or the duration of the excep tional circumstances and if non-compliance with this Regulation or the imp or tant r isk s presented persist. (113) Where there are indications of non-comp liance with this Regulation in several Member Stat es, marke t sur veillance author ities should be able to car r y out joint activities with other author ities, with a view to ver ifying comp liance and identifying cybersecur ity r isks of products with digital elements.",The Commission,explicit,should,obligation,be|presented,,,True,"The Commission should be able t o inte r vene in such emerg ency situations only f or the duration of the excep tional circumstances and if non-compliance with this Regulation or the imp or tant r isk s presented persist. (113) Where there are indications of non-comp liance with this Regulation in several Member Stat es, marke t sur veillance author ities should be able to car r y out joint activities with other author ities, with a view to ver ifying comp liance and identifying cybersecur ity r isks of products with digital elements.",rule_candidate,position,choice|position,2,0,1,1,0,0,0,0,0,0,,,,,,
e3ecaabddf6e321f,434246,"In par ticular , ENISA should be able to propose joint activities to be conducte d by mark et sur veillance author ities based on indications or inf or mation regarding potent ial non-compliance with this Regulation of products with digital elements across several Member Stat es or identify catego r ies of products f or which sweeps should be org anised.",ENISA,explicit,should,obligation,be,In par ticular,,True,"In par ticular , ENISA should be able to propose joint activities to be conducte d by mark et sur veillance author ities based on indications or inf or mation regarding potent ial non-compliance with this Regulation of products with digital elements across several Member Stat es or identify catego r ies of products f or which sweeps should be org anised.",rule_candidate,choice,choice,1,0,0,1,0,0,0,0,0,0,,,,,,
e3ecaabddf6e321f,434271,Maximum levels f or administrative fi nes to be provided f or in national la w f or non-compliance with the obligations laid do wn in this Regulation should theref ore be established.,,implicit,should,obligation,theref ore,,,True,Maximum levels f or administrative fi nes to be provided f or in national la w f or non-compliance with the obligations laid do wn in this Regulation should theref ore be established.,rule_candidate,choice,choice,1,0,0,1,0,0,0,0,0,0,,,,,,
e3ecaabddf6e321f,434271,"When deciding on the amount of the administrative fine in each individual case, all relevant circumstances of the specif ic situation should be taken into account and, as a minimum, those explicitly established in this Regulation, including whether the manufacture r is a microenterpr ise or a small or medium-sized enter pr ise, including a star t-up, and whether administrative fine s hav e been already applied by the same or other market sur veillance author ities to the same economic operato r f or a similar infr ingem ent.",all relevant circumstances of the specif ic situation,explicit,should,obligation,taken,,,True,"When deciding on the amount of the administrative fine in each individual case, all relevant circumstances of the specif ic situation should be taken into account and, as a minimum, those explicitly established in this Regulation, including whether the manufacture r is a microenterpr ise or a small or medium-sized enter pr ise, including a star t-up, and whether administrative fine s hav e been already applied by the same or other market sur veillance author ities to the same economic operato r f or a similar infr ingem ent.",rule_candidate,payoff,choice|payoff,2,0,0,1,0,0,0,1,0,0,,,,,,
e3ecaabddf6e321f,434271,"Such circumstances could be either aggravating, in situations where the infr ingement by the same economic operator persists on the terr itory of Member States other than that where an administrative fine has already been applied, or mitig ating, in ensur ing that any other administrative fine considered by another market sur veillance author ity f or the same economic operator or the same type of infr ingem ent should already take account, along with other relevant specific circumstances, of a penalty and the quantum thereof imp osed in other Member States.",any other administrative fine considered by another market sur veillance author ity f or the same economic operator or the same type of infr ingem ent,explicit,should,obligation,take account,,,True,"Such circumstances could be either aggravating, in situations where the infr ingement by the same economic operator persists on the terr itory of Member States other than that where an administrative fine has already been applied, or mitig ating, in ensur ing that any other administrative fine considered by another market sur veillance author ity f or the same economic operator or the same type of infr ingem ent should already take account, along with other relevant specific circumstances, of a penalty and the quantum thereof imp osed in other Member States.",rule_candidate,payoff,choice|payoff|position,3,0,1,1,0,0,0,1,0,0,,,,,,
e3ecaabddf6e321f,434273,"Given that administrative fine s do not apply to microenterp r ises or small ent er pr ises f or a failure to meet the 24-hour deadline f or the early war ning notification of actively exploited vulnerabilities or severe incidents hav ing an imp act on the secur ity of the product with digital elements, nor to open-source sof tware stewards f or any infr ing ement of this Regulation, and subject to the pr inciple that penalties should be eff ective, propor tionate and dissuasive, Member States should not imp ose other kinds of penalties with pecuniar y charact er on those entities. (121) Where administrative fi nes are imposed on a person that is not an under taking, the compet ent author ity should take account of the g eneral",penalties,explicit,should,obligation,be,"subject to the pr inciple that penalties should be eff ective, propor tionate and dissuasive, Member States should not imp ose other kinds of penalties with pecuniar y charact er on those entities. (121) Where administrative fi nes are imposed on a person that is not an under taking, the compet ent author ity should take account of the g eneral",,True,"Given that administrative fine s do not apply to microenterp r ises or small ent er pr ises f or a failure to meet the 24-hour deadline f or the early war ning notification of actively exploited vulnerabilities or severe incidents hav ing an imp act on the secur ity of the product with digital elements, nor to open-source sof tware stewards f or any infr ing ement of this Regulation, and subject to the pr inciple that penalties should be eff ective, propor tionate and dissuasive, Member States should not imp ose other kinds of penalties with pecuniar y charact er on those entities. (121) Where administrative fi nes are imposed on a person that is not an under taking, the compet ent author ity should take account of the g eneral",rule_candidate,payoff,choice|information|payoff,3,0,0,1,1,0,0,1,0,0,,,,,,
e3ecaabddf6e321f,434275,"(122) Member States should examine, taking into account national circumstances, the possibility of using the revenues from the penalties as provided f or in this Regulation or their fi nancial equivalent to suppor t cybersecur ity policies and increase the level of cybersecur ity in the Uni on by , inter alia, increasing the number of qualified cybersecur ity prof essionals, strengthening capacity building f or microenterp r ises and small and medium-sized ent er pr ises and im proving public aw areness of cyber threats.",Member States,explicit,should,obligation,examine,,,True,"(122) Member States should examine, taking into account national circumstances, the possibility of using the revenues from the penalties as provided f or in this Regulation or their fi nancial equivalent to suppor t cybersecur ity policies and increase the level of cybersecur ity in the Uni on by , inter alia, increasing the number of qualified cybersecur ity prof essionals, strengthening capacity building f or microenterp r ises and small and medium-sized ent er pr ises and im proving public aw areness of cyber threats.",rule_candidate,boundary,boundary|choice|payoff,3,1,0,1,0,0,0,1,0,0,,,,,,
e3ecaabddf6e321f,434337,"a high like lihood of an incident that could lead to a severe negative imp act, including by causing considerable mat er ial or non-mater ial loss or disr uption; (39) ‘sof tware bill of materials ’ means a f or mal record containing details and supply chain relationships of compo nents included in the sof tware elements of a product with digital elements; (40) ‘vulnerability’ means a weakness, susceptibility or f law of a product with digital elements that can be exploited by a cyber threat ; (41) ‘exploitable vulnerability’ means a vulnerability that has the pote ntial to be effectively used by an adversar y under practical operational conditions; (42) ‘actively exploited vulnerability’ means a vulnerability f or which there is reliable evidence that a malicious actor has exploit ed it in a system without per mission of the system owner; (43) ‘incident’ means an incident as def ined in Ar ticle 6, point (6), of Directive (EU) 2022/2555; (44) ‘incident having an impact on the secur ity of the product with digital elements ’ means an incident that negati vely aff ects or is capable of nega tively aff ecting the ability of a product with digital elements to protect the availa bility , authenticity , integrity or conf identiality of data or functions; (45) ‘near miss’ means a near miss as defined in Ar ticle 6, point (5), of Directive (EU) 2022/2555; (46) ‘cyber threat’ means a cyber threat as def ined in Ar ticle 2, point (8), of Regulation (EU) 2019/881; (47) ‘personal data’ means personal data as defined in Ar ticle 4, point (1), of Regulation (EU) 2016/679; (48) ‘free and open-source sof tware ’ means sof tware the source code of which is openly shared and which is made ava ilable under a free and open-source licence which provid es f or all r ights to mak e it freely accessible, usable, modifi able and redistr ibutable; (49) ‘recall’ means recall as def ined in Ar ticle 3, point (22), of Regulation (EU) 2019/1020; (50) ‘withdra wal’ means withdra wal as defined in Ar",that,explicit,can,permission,exploited,,system,True,"a high like lihood of an incident that could lead to a severe negative imp act, including by causing considerable mat er ial or non-mater ial loss or disr uption; (39) ‘sof tware bill of materials ’ means a f or mal record containing details and supply chain relationships of compo nents included in the sof tware elements of a product with digital elements; (40) ‘vulnerability’ means a weakness, susceptibility or f law of a product with digital elements that can be exploited by a cyber threat ; (41) ‘exploitable vulnerability’ means a vulnerability that has the pote ntial to be effectively used by an adversar y under practical operational conditions; (42) ‘actively exploited vulnerability’ means a vulnerability f or which there is reliable evidence that a malicious actor has exploit ed it in a system without per mission of the system owner; (43) ‘incident’ means an incident as def ined in Ar ticle 6, point (6), of Directive (EU) 2022/2555; (44) ‘incident having an impact on the secur ity of the product with digital elements ’ means an incident that negati vely aff ects or is capable of nega tively aff ecting the ability of a product with digital elements to protect the availa bility , authenticity , integrity or conf identiality of data or functions; (45) ‘near miss’ means a near miss as defined in Ar ticle 6, point (5), of Directive (EU) 2022/2555; (46) ‘cyber threat’ means a cyber threat as def ined in Ar ticle 2, point (8), of Regulation (EU) 2019/881; (47) ‘personal data’ means personal data as defined in Ar ticle 4, point (1), of Regulation (EU) 2016/679; (48) ‘free and open-source sof tware ’ means sof tware the source code of which is openly shared and which is made ava ilable under a free and open-source licence which provid es f or all r ights to mak e it freely accessible, usable, modifi able and redistr ibutable; (49) ‘recall’ means recall as def ined in Ar ticle 3, point (22), of Regulation (EU) 2019/1020; (50) ‘withdra wal’ means withdra wal as defined in Ar",rule_candidate,boundary,boundary|choice|information|scope,4,1,0,1,1,1,0,0,0,0,,,,,,
e3ecaabddf6e321f,434373,"When det er mining such cate gor ies of cr itical products with digital elements and the required assurance level, in accordance with paragraph 1 of this Ar ticle, the Commission shall take into account the cr ite r ia refe r red to in Ar ticle 7(2) and ensure that the categor ies of products with digital elements meet at least one of the f ollowi ng cr iter ia: (a) there is a cr itical dependency of essential entities as refer red to in Ar ticle 3 of Directive (EU) 2022/2555 on the cate gor y of products with digital elements; (b) incidents and exploited vulnerabilities concer ning the cate gor y of products with digital elements could lead to ser ious disr up tions of cr itical supply chains across the inte r nal marke t. Bef ore adopting suc h deleg ated acts, the Commission shall car r y out an assessment of the type refe r red t o in paragraph 1.",the Commission,explicit,shall,obligation,take the cr ite|ensure,"in accordance with paragraph 1 of this Ar ticle, the Commission shall take into account the cr ite r ia refe r red to in Ar ticle 7(2) and ensure that the categor ies of products with digital elements meet at least one of the f ollowi ng cr iter ia: (a) there is a cr itical dependency of essential entities as refer red to in Ar ticle 3 of Directive (EU) 2022/2555 on the cate gor y of products with digital elements; (b) incidents and exploited vulnerabilities concer ning the cate gor y of products with digital elements could lead to ser ious disr up tions of cr itical supply chains across the inte r nal marke t. Bef ore adopting suc h deleg ated acts, the Commission shall car r y out an assessment of the type refe r red t o in paragraph 1.|in accordance with paragraph 1 of this Ar ticle|in paragraph 1",assessment,True,"When det er mining such cate gor ies of cr itical products with digital elements and the required assurance level, in accordance with paragraph 1 of this Ar ticle, the Commission shall take into account the cr ite r ia refe r red to in Ar ticle 7(2) and ensure that the categor ies of products with digital elements meet at least one of the f ollowi ng cr iter ia: (a) there is a cr itical dependency of essential entities as refer red to in Ar ticle 3 of Directive (EU) 2022/2555 on the cate gor y of products with digital elements; (b) incidents and exploited vulnerabilities concer ning the cate gor y of products with digital elements could lead to ser ious disr up tions of cr itical supply chains across the inte r nal marke t. Bef ore adopting suc h deleg ated acts, the Commission shall car r y out an assessment of the type refe r red t o in paragraph 1.",rule_candidate,information,choice|information|position,3,0,1,1,1,0,0,0,0,0,,,,,,
e3ecaabddf6e321f,434492,"Without prejudice to the prevention, invest igation, detect ion and prosecution of cr iminal offe nces, v oluntar y repor ting shall not result in the imposition of any additional obliga tions upon a notifying natural or leg al person to which it would not hav e been subject had it not submitted the notif ication.",ting,explicit,shall,prohibition,result|invest igation|detect ion and prosecution of cr iminal offe nces|submitted the notif ication,in the imposition of any additional obliga tions upon a notifying natural or leg al person to which it would not hav e been subject,,True,"Without prejudice to the prevention, invest igation, detect ion and prosecution of cr iminal offe nces, v oluntar y repor ting shall not result in the imposition of any additional obliga tions upon a notifying natural or leg al person to which it would not hav e been subject had it not submitted the notif ication.",rule_candidate,choice,choice,1,0,0,1,0,0,0,0,0,0,,,,,,
e3ecaabddf6e321f,434793,"In the event of restr iction, suspension or withdra wal of notification, or where the notified body has ceased its activity , the notifying Member State shall take appropr iate steps to ensure that the files of that body are either processed by another notif ied body or kep t ava ilable f or the responsible notifying and market sur veillance author ities at their request.",the notifying,explicit,shall,obligation,take appropr|ied body or kep t,"In the event of restr iction , suspension or withdra wal of notification , or where the notified body has ceased its activity",,True,"In the event of restr iction, suspension or withdra wal of notification, or where the notified body has ceased its activity , the notifying Member State shall take appropr iate steps to ensure that the files of that body are either processed by another notif ied body or kep t ava ilable f or the responsible notifying and market sur veillance author ities at their request.",rule_candidate,boundary,boundary|choice|information|position,4,1,1,1,1,0,0,0,0,0,,,,,,
e3ecaabddf6e321f,434813,"Notifi ed bodies shall inf or m the notifying author ity of the f ollo wing: (a) any refusal, restr iction, suspension or withdra wal of a cer tif icate; (b) any circumstances affecting the scope of and conditions f or notification; (c) any request f or inf or mation which the y have received from marke t sur veillance author ities regarding conf or mity assessment activities; (d) on request, conf or mity assessment activities perf or med within the scope of their notif ication and any other activity perfo r med, including cross-border activities and subcontracting.",Notifi ed bodies,explicit,shall,obligation,"inf any refusal , restr iction , suspension or withdra wal of a cer tif icate ; ( b ) any circumstances affecting the scope of and conditions f or notification ; ( c ) any request f or inf or mation which the y have received from marke t sur veillance author ities regarding conf or mity assessment activities ; ( d ) on request , conf or mity assessment activities perf or med within the scope of their notif ication and any other activity perfo r med , including cross - border activities and subcontracting|m",,assessment,True,"Notifi ed bodies shall inf or m the notifying author ity of the f ollo wing: (a) any refusal, restr iction, suspension or withdra wal of a cer tif icate; (b) any circumstances affecting the scope of and conditions f or notification; (c) any request f or inf or mation which the y have received from marke t sur veillance author ities regarding conf or mity assessment activities; (d) on request, conf or mity assessment activities perf or med within the scope of their notif ication and any other activity perfo r med, including cross-border activities and subcontracting.",rule_candidate,information,choice|information|position,3,0,1,1,1,0,0,0,0,0,,,,,,
e3ecaabddf6e321f,434938,"For mal non-compliance 1. Where the marke t sur veillance author ity of a Member State mak es one of the f ollo wing findings, it shall require the relevant manuf acturer to put an end to the non-com pliance concer ned: (a) the CE marking has been affixed in violation of Ar ticles 29 and 30; (b) the CE marking has not been aff ix ed; (c) the EU declaration of conf or mity has not been dra wn up; (d) the EU declaration of conf or mity has not been dra wn up cor rectly ; (e) the identifi cation number of the notif ied body which is in v olved in",it,explicit,shall,obligation,require the relevant manuf acturer|ned|ticles 29 and 30,For mal non - compliance 1 . Where the marke t sur veillance author ity of a Member State mak es one of the f ollo wing findings,,True,"For mal non-compliance 1. Where the marke t sur veillance author ity of a Member State mak es one of the f ollo wing findings, it shall require the relevant manuf acturer to put an end to the non-com pliance concer ned: (a) the CE marking has been affixed in violation of Ar ticles 29 and 30; (b) the CE marking has not been aff ix ed; (c) the EU declaration of conf or mity has not been dra wn up; (d) the EU declaration of conf or mity has not been dra wn up cor rectly ; (e) the identifi cation number of the notif ied body which is in v olved in",rule_candidate,boundary,boundary|choice|position,3,1,1,1,0,0,0,0,0,0,,,,,,
e3ecaabddf6e321f,434944,"The marke t sur veillance author ities and, where applicable, the Commission, shall ensure that the agreement to car r y out joint activities does not lead to unfair competition between economic operators and does not nega tively affect the objectivity , independence and imp ar tiality of the par ties to the agreement.","The marke t sur veillance author ities and , where applicable , the Commission",explicit,shall,obligation,ensure,,,True,"The marke t sur veillance author ities and, where applicable, the Commission, shall ensure that the agreement to car r y out joint activities does not lead to unfair competition between economic operators and does not nega tively affect the objectivity , independence and imp ar tiality of the par ties to the agreement.",rule_candidate,position,choice|position,2,0,1,1,0,0,0,0,0,0,,,,,,
e3ecaabddf6e321f,435000,Member States shall la y do wn the r ules on penalties applicable to infr ingements of this Regulation and shall take all measures necessar y to ensure that they are implement ed.,Member States,explicit,shall,obligation,do the r ules on penalties applicable to infr ingements of this Regulation|take all measures,,,True,Member States shall la y do wn the r ules on penalties applicable to infr ingements of this Regulation and shall take all measures necessar y to ensure that they are implement ed.,rule_candidate,payoff,choice|payoff,2,0,0,1,0,0,0,1,0,0,,,,,,
e3ecaabddf6e321f,435001,"The penalties provided f or shall be effective, propor tionate and dissuasive.",,implicit,shall,obligation,be|provided f,,,True,"The penalties provided f or shall be effective, propor tionate and dissuasive.",rule_candidate,payoff,choice|payoff,2,0,0,1,0,0,0,1,0,0,,,,,,
e3ecaabddf6e321f,435004,"Non-compliance with the essential cybersecur ity requirements set out in Annex I and the obliga tions set out in Ar ticles 13 and 14 shall be subject t o administrative fines of up to EUR 15 000 000 or , if the offende r is an under taking, up to 2,5 % of the its total wo rldwide annual tur nove r f or the preceding financ ial y ear , whicheve r is higher .",,implicit,shall,obligation,be|ticles 13 and 14,"if the offende r is an under taking , up to 2,5 % of the its total wo rldwide annual tur nove r f or the preceding financ ial y ear , whicheve r is higher",,True,"Non-compliance with the essential cybersecur ity requirements set out in Annex I and the obliga tions set out in Ar ticles 13 and 14 shall be subject t o administrative fines of up to EUR 15 000 000 or , if the offende r is an under taking, up to 2,5 % of the its total wo rldwide annual tur nove r f or the preceding financ ial y ear , whicheve r is higher .",rule_candidate,payoff,choice|payoff,2,0,0,1,0,0,0,1,0,0,,,,,,
